3000 0000 0000 0000 0001 7864;-60;1584022517694841;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022517695927;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022517697014;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022517698143;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022517699921;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022517701004;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022517705191;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022517709077;1
1007 FB63 AC1F 3681 EC88 0468;-62,5;1584022517710199;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022517711343;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022517713214;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022517714766;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022517716402;1
2005 FB63 EAC1 3681 E5C6 02A1;-58;1584022517718548;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022517719742;1
3005 FB63 AC1F 3681 EC88 132C;-62;1584022517731171;1
3005 FB63 AC1F 3681 EC88 1378;-59;1584022517740856;1
2005 FB63 AC1F 3681 AB10 05CE;-64;1584022517752362;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022517794832;1
1007 FB63 AC1F 3681 EC88 0468;-57,5;1584022517795917;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022517797039;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022517798548;1
E280 6890 0000 0000 1834 4F88;-61;1584022517801119;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022517803361;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022517804462;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022517806051;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022517809906;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022517812821;1
3005 FB63 AC1F 3681 EC88 149C;-57,5;1584022517814206;1
3000 0000 0000 0000 0001 7864;-60;1584022517815402;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022517816767;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022517818348;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022517819478;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022517822707;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022517824681;1
3005 FB63 AC1F 3681 EC88 1166;-58,5;1584022517827167;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022517828285;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022517829698;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022517835838;1
2005 FB63 EAC1 3681 E5C6 0293;-61;1584022517847916;1
3005 FB63 AC1F 3681 EC88 1501;-59,5;1584022517857428;1
0000 FB63 AC1F 3681 EC88 0468;-61,5;1584022517867036;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022517875771;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022517876870;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022517880842;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022517886807;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022517888768;1
3005 FB63 AC1F 3681 EC88 1166;-58,5;1584022517889901;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022517890966;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022517892087;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022517894920;1
9013 4BC1 F1CE 3781 AEA1 0012;-52;1584022517896065;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022517897178;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022517898224;1
3000 0000 0000 0000 0001 7864;-59,5;1584022517899849;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022517902959;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022517904102;1
E280 6890 0000 0000 1834 4F88;-61;1584022517905396;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022517906493;1
1007 CEA7 AC1F 3681 EC88 0468;-59,5;1584022517908078;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022517909963;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022517911089;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022517915010;1
2005 FB63 EAC1 3681 E5C6 0293;-61;1584022517930641;1
E280 6890 0000 0000 1834 580A;-69;1584022517940380;1
3005 FB63 AC1F 3681 EC88 1501;-59;1584022517951603;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022517993864;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022517995214;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022517996334;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022517997687;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022517998814;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518000915;1
E280 6890 0000 0000 1834 5CCE;-63;1584022518003969;1
3000 0000 0000 0000 0001 7864;-59,5;1584022518005638;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022518007024;1
E280 6890 0000 0000 1834 4F88;-61;1584022518008105;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022518010242;1
2005 FB63 EAC1 3681 E5C6 02A1;-58;1584022518011375;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518012758;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022518016762;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518017849;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518020613;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518021988;1
1007 FB63 AC1F 3681 EC88 0468;-57,5;1584022518025021;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518028717;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022518030714;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022518032687;1
2005 FB63 EAC1 3681 E5C6 0293;-61;1584022518047950;1
0000 FB63 AC1F 3681 EC88 0468;-61,5;1584022518061524;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022518069873;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518071411;1
E280 6890 0000 0000 1834 4F88;-61;1584022518072479;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518073865;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022518075146;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022518077014;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518078932;1
3005 FB63 AC1F 3681 EC88 12B7;-61;1584022518080958;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518082984;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022518084329;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518087140;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518088250;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518089385;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518091122;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518092211;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022518094026;1
1007 CEA7 AC1F 3681 EC88 0468;-59,5;1584022518095370;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022518096746;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022518097846;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518099420;1
3000 0000 0000 0000 0001 7864;-60;1584022518100733;1
3005 FB63 AC1F 3681 EC88 1501;-59,5;1584022518116656;1
2005 FB63 EAC1 3681 E5C6 0293;-61;1584022518128287;1
2005 FB63 AC1F 3681 AB10 05CE;-64;1584022518141454;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022518185832;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022518186932;1
3000 0000 0000 0000 0001 7864;-60;1584022518188058;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518189168;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022518190217;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518192407;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518197466;1
1007 FB63 AC1F 3681 EC88 0468;-57,5;1584022518199051;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518200211;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518202302;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022518203777;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518204953;1
3005 FB63 AC1F 3681 EC88 149C;-57,5;1584022518207730;1
0000 FB63 AC1F 3681 EC88 0468;-59;1584022518210527;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022518211684;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518213936;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022518215916;1
3005 FB63 AC1F 3681 EC88 1318;-60,5;1584022518217030;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518218612;1
E280 6890 0000 0000 1834 5CCE;-63;1584022518221219;1
E280 6890 0000 0000 1834 4F88;-61;1584022518222580;1
2005 FB63 CE45 3265 E5C6 1473;-62,5;1584022518238045;1
E280 6890 0000 0000 1834 580A;-69;1584022518247696;1
3005 FB63 AC1F 3681 EC88 1378;-59;1584022518257396;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022518266189;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518267306;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022518268616;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518269701;1
2005 FB63 EAC1 3681 E5C6 02A1;-58;1584022518270776;1
3005 FB63 AC1F 3681 EC88 1318;-60,5;1584022518272177;1
3005 FB63 AC1F 3681 EC88 12B7;-61;1584022518273479;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518274839;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518275947;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022518277344;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518280034;1
3000 0000 0000 0000 0001 7864;-60;1584022518281089;1
1007 FB63 AC1F 3681 EC88 0468;-57,5;1584022518282446;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518283507;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518284884;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518286503;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518289900;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022518291127;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022518292703;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022518295172;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022518308213;1
2005 FB63 AC1F 3681 AB10 05CE;-64;1584022518318061;1
2005 FB63 CE45 3265 E5C6 1473;-62,5;1584022518327642;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022518370342;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022518371703;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022518372814;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518373936;1
1007 CEA7 AC1F 3681 EC88 0468;-59,5;1584022518376021;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022518377411;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022518378764;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022518381992;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518383418;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518384995;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022518386278;1
3005 FB63 AC1F 3681 EC88 12B7;-61;1584022518390348;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518391688;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518392784;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518393842;1
3000 0000 0000 0000 0001 7864;-60;1584022518395498;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022518398532;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022518403870;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518406312;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518407572;1
E280 6890 0000 0000 1834 4F88;-61;1584022518409222;1
2005 FB63 AC1F 3681 AB10 05CE;-64,5;1584022518418150;1
3005 FB63 AC1F 3681 EC88 14A4;-64,5;1584022518426024;1
1007 CEA7 AC1F 3681 EC88 0468;-60;1584022518434996;1
3000 0000 0000 0000 0001 7864;-60;1584022518436122;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022518437250;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022518438351;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518439712;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022518441310;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518442407;1
3005 FB63 AC1F 3681 EC88 0468;-57;1584022518443534;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022518444969;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518446360;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518447445;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518450018;1
1007 FB63 AC1F 3681 EC88 0468;-58;1584022518451146;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518452710;1
3005 FB63 AC1F 3681 EC88 12B7;-60,5;1584022518453784;1
2005 FB63 EAC1 3681 E5C6 02A1;-58;1584022518454905;1
0000 FB63 AC1F 3681 EC88 0468;-59;1584022518457292;1
E280 6890 0000 0000 1834 4F88;-61;1584022518462261;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518463609;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022518465759;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518467786;1
2005 FB63 AC1F 3681 AB10 05CE;-64;1584022518480914;1
E280 6890 0000 0000 1834 580A;-69;1584022518494041;1
2005 FB63 CE45 3265 E5C6 1473;-62,5;1584022518507038;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022518549539;1
1007 FB63 AC1F 3681 EC88 0468;-57,5;1584022518550627;1
1007 CEA7 AC1F 3681 EC88 0468;-59,5;1584022518553129;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022518554216;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022518555347;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022518556721;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022518561744;1
0000 FB63 AC1F 3681 EC88 0468;-58,5;1584022518563089;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022518564463;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022518565584;1
3005 FB63 AC1F 3681 EC88 1318;-60;1584022518567210;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518568305;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022518569850;1
3005 FB63 AC1F 3681 EC88 1166;-58;1584022518571185;1
1007 FB63 AC1F 3681 EC88 0468;-62;1584022518572289;1
3005 FB63 AC1F 3681 EC88 12B7;-61;1584022518574505;1
3005 FB63 AC1F 3681 EC88 0468;-56,5;1584022518576472;1
3000 0000 0000 0000 0001 7864;-60;1584022518577585;1
E280 6890 0000 0000 1834 4F88;-61;1584022518578608;1
3005 FB63 AC1F 3681 EC88 149C;-58;1584022518580007;1
E280 6890 0000 0000 1834 5CCE;-62,5;1584022518590121;1
3005 FB63 AC1F 3681 EC88 14A4;-63,5;1584022518601444;1
3005 FB63 AC1F 3681 EC88 1378;-59;1584022518612818;1
2005 FB63 EAC1 3681 E5C6 0293;-61;1584022518622673;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022518632104;1
