3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012255858;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012258395;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022012261174;1
3005 FB63 AC1F 3681 EC88 149C;-59;1584022012263622;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012265662;1
3005 FB63 AC1F 3681 EC88 1166;-60,5;1584022012289802;1
2005 FB63 AC1F 3681 AB10 05CE;-66;1584022012295332;1
0000 FB63 AC1F 3681 EC88 0468;-60,5;1584022012301763;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012310247;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012311588;1
3005 FB63 AC1F 3681 EC88 1318;-59;1584022012312942;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012315729;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012317539;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012320333;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022012321411;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022012322556;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012323728;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012325581;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012326730;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012328471;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012331537;1
E280 6890 0000 0000 1834 4F88;-61;1584022012332889;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012334213;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022012335630;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022012336885;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012338243;1
3005 FB63 AC1F 3681 EC88 1166;-60,5;1584022012351404;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012400964;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022012402094;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022012403181;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012408286;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012409663;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022012413495;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012415464;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022012416551;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012419346;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012421529;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022012424042;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012425152;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012431686;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012433685;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012438555;1
E280 6890 0000 0000 1834 4F88;-61;1584022012442156;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012443213;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012444682;1
3005 FB63 AC1F 3681 EC88 1166;-60;1584022012460876;1
2005 FB63 EAC1 3681 E5C6 0293;-62,5;1584022012473502;1
0000 FB63 AC1F 3681 EC88 0468;-61;1584022012483106;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012491851;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022012492965;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022012494046;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012495374;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012496942;1
3005 FB63 AC1F 3681 EC88 05A9;-56,5;1584022012499540;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012501429;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022012505462;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022012507118;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012508489;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012510395;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012511538;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012513819;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012514859;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022012516215;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012520084;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012522569;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012524339;1
2005 FB63 EAC1 3681 E5C6 0293;-62,5;1584022012542396;1
3005 FB63 AC1F 3681 EC88 1166;-60;1584022012555615;1
2005 FB63 AC1F 3681 AB10 05CE;-65,5;1584022012565595;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022012608003;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012612612;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012613975;1
2005 FB63 EAC1 3681 E5C6 02A1;-58,5;1584022012616838;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012618434;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022012620452;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012621844;1
E280 6890 0000 0000 1834 4F88;-61;1584022012623180;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012627764;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012629956;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022012631924;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012632997;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012634064;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012635692;1
1007 FB63 AC1F 3681 EC88 0468;-59;1584022012637006;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012639247;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022012644327;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012645683;1
3005 FB63 AC1F 3681 EC88 14A4;-64,5;1584022012662767;1
2005 FB63 EAC1 3681 E4EC 0FEC;-62,5;1584022012672498;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012684389;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012687520;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012688875;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012690293;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012691385;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012692984;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022012694397;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012695735;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022012697031;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012698607;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012702034;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022012703423;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022012708457;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022012710068;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012711622;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012713381;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022012715084;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022012716180;1
3005 FB63 AC1F 3681 EC88 14A4;-64,5;1584022012740552;1
3000 0000 0000 0000 0001 7864;-59,5;1584022012786262;1
E280 6890 0000 0000 1834 5CCE;-64;1584022012788690;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012790250;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022012792011;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012793065;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022012794169;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022012797004;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012800416;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012802611;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012803940;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022012810803;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012813552;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022012816687;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022012817788;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012818877;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012820432;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012821572;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012825652;1
2005 FB63 EAC1 3681 E5C6 0293;-62,5;1584022012841157;1
3005 FB63 AC1F 3681 EC88 1501;-59;1584022012850701;1
3005 FB63 AC1F 3681 EC88 1166;-60;1584022012862229;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022012870993;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012872405;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012873492;1
3005 FB63 AC1F 3681 EC88 05A9;-56,5;1584022012874623;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022012876219;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022012878065;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012880619;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012884629;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012886259;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022012888319;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022012889389;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022012891618;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012894018;1
3005 FB63 AC1F 3681 EC88 1318;-59;1584022012895147;1
E280 6890 0000 0000 1834 4F88;-61;1584022012896480;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022012897990;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022012899676;1
3000 0000 0000 0000 0001 7864;-60;1584022012900789;1
2005 FB63 AC1F 3681 AB10 05CE;-65,5;1584022012912270;1
3005 FB63 AC1F 3681 EC88 1501;-59;1584022012928093;1
2005 FB63 EAC1 3681 E5C6 0293;-62,5;1584022012939618;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022012981561;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022012982908;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012985628;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022012986958;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022012988290;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022012989894;1
3005 FB63 AC1F 3681 EC88 0468;-58;1584022012990963;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022012994810;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022012996884;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022012998017;1
3005 FB63 AC1F 3681 EC88 149C;-59;1584022012999117;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013000236;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022013005947;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013010697;1
E280 6890 0000 0000 1834 5CCE;-64;1584022013012046;1
E280 6890 0000 0000 1834 4F88;-61;1584022013013938;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022013016343;1
3000 0000 0000 0000 0001 7864;-60;1584022013018057;1
0000 FB63 AC1F 3681 EC88 0468;-60,5;1584022013037653;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022013045568;1
3005 FB63 AC1F 3681 EC88 149C;-59;1584022013047679;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022013050073;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022013051416;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013052472;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013053827;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013055216;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013056598;1
E280 6890 0000 0000 1834 4F88;-60,5;1584022013057664;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013060163;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013061226;1
1007 CEA7 AC1F 3681 EC88 0468;-60,5;1584022013064130;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022013065577;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013066925;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022013068292;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022013069652;1
3000 0000 0000 0000 0001 7864;-60;1584022013070765;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013072248;1
2005 FB63 EAC1 3681 E4EC 0FEC;-62,5;1584022013092086;1
2005 FB63 EAC1 3681 E5C6 0293;-62,5;1584022013103652;1
1007 FB63 AC1F 3681 EC88 0468;-64,5;1584022013158619;1
9013 4BC1 F1CE 3781 AEA1 0012;-53;1584022013167206;1
1007 FB63 AC1F 3681 EC88 0468;-59;1584022013174498;1
3005 FB63 AC1F 3681 EC88 14A0;-55,5;1584022013183024;1
3005 FB63 AC1F 3681 EC88 0468;-58;1584022013202023;1
3005 FB63 AC1F 3681 EC88 0468;-58,5;1584022013223591;1
1007 FB63 AC1F 3681 EC88 0468;-64,5;1584022013236269;1
3005 FB63 AC1F 3681 EC88 14A0;-55;1584022013250666;1
1007 FB63 AC1F 3681 EC88 0468;-59;1584022013268670;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013335153;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013380575;1
3005 FB63 AC1F 3681 EC88 14A0;-55;1584022013456119;1
3025 AB20 CA1F 3681 CF10 1116;-51;1584022013474512;1
3005 FB63 AC1F 3681 EC88 14A0;-55,5;1584022013479182;1
E280 6890 0000 0000 1834 4F88;-61;1584022013538510;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013539649;1
3000 0000 0000 0000 0001 7864;-59,5;1584022013540749;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022013547367;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013555872;1
1007 FB63 AC1F 3681 EC88 0468;-59;1584022013558040;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022013559151;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013562510;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022013564971;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013566075;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013569395;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013570487;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022013573903;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022013575276;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013576324;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022013577652;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013578738;1
E280 6890 0000 0000 1834 5CCE;-64;1584022013581850;1
2005 FB63 EAC1 3681 E4EC 0FEC;-63;1584022013594959;1
1007 FB63 AC1F 3681 EC88 0468;-64;1584022013608546;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022013618167;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022013619721;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013620861;1
3000 0000 0000 0000 0001 7864;-59,5;1584022013622412;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013623733;1
1007 FB63 AC1F 3681 EC88 0468;-59;1584022013624835;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022013626711;1
3005 FB63 AC1F 3681 EC88 05A9;-55,5;1584022013629012;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022013630757;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013631858;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022013635204;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013636315;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013638142;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013641653;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022013642897;1
E280 6890 0000 0000 1834 4F88;-61;1584022013644460;1
2005 FB63 EAC1 3681 E4EC 0FE9;-58;1584022013645718;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013646809;1
2005 FB63 EAC1 3681 E4EC 0FEC;-63;1584022013664135;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022013719049;1
3000 0000 0000 0000 0001 7864;-60;1584022013720164;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013721328;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022013722472;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013725169;1
E280 6890 0000 0000 1834 4F88;-61;1584022013726276;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022013728499;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013730675;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013732042;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013733439;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013735459;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013736537;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022013738469;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022013739852;1
9013 4BC1 F1CE 3781 AEA1 0012;-52;1584022013741983;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013751837;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013754616;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022013757946;1
2005 FB63 CE45 3265 E5C6 1473;-63,5;1584022013779902;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022013790249;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013791383;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013792494;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022013794921;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022013796979;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013798617;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022013800456;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022013801814;1
3000 0000 0000 0000 0001 7864;-60;1584022013804137;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013805485;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013807900;1
3005 FB63 AC1F 3681 EC88 11B0;-58;1584022013811011;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013812713;1
E280 6890 0000 0000 1834 4F88;-61;1584022013814020;1
3005 FB63 AC1F 3681 EC88 14A0;-54,5;1584022013815103;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013816203;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022013817348;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013818737;1
2005 FB63 CE45 3265 E5C6 1473;-63,5;1584022013837249;1
3005 FB63 AC1F 3681 EC88 0468;-57,5;1584022013892121;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013894733;1
3005 FB63 AC1F 3681 EC88 0468;-60;1584022013896072;1
3005 FB63 AC1F 3681 EC88 05A9;-56;1584022013897221;1
9013 4BC1 F1CE 3781 AEA1 0012;-52,5;1584022013898322;1
2005 FB63 EAC1 3681 E4EC 0FE9;-57,5;1584022013899691;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013902670;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013903783;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013904915;1
2005 FB63 EAC1 3681 E5C6 02A1;-59;1584022013906502;1
3005 FB63 AC1F 3681 EC88 14A0;-54;1584022013911342;1
3005 FB63 AC1F 3681 EC88 1318;-59,5;1584022013912544;1
3005 FB63 AC1F 3681 EC88 12B7;-62;1584022013913660;1
3005 FB63 AC1F 3681 EC88 149C;-58,5;1584022013915327;1
3000 0000 0000 0000 0001 7864;-60;1584022013916467;1
E280 6890 0000 0000 1834 5CCE;-63,5;1584022013923071;1
E280 6890 0000 0000 1834 4F88;-61;1584022013928173;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013930648;1
0000 FB63 AC1F 3681 EC88 0468;-60,5;1584022013944623;1
3005 FB63 AC1F 3681 EC88 12B7;-61,5;1584022013957975;1
3005 FB63 AC1F 3681 EC88 05A9;-56,5;1584022013959604;1
1007 FB63 AC1F 3681 EC88 0468;-58,5;1584022013960702;1
3005 FB63 AC1F 3681 EC88 0468;-60,5;1584022013961773;1
3005 FB63 AC1F 3681 EC88 11B0;-58,5;1584022013964898;1
3025 AB20 CA1F 3681 CF10 1116;-50,5;1584022013966062;1
1007 CEA7 AC1F 3681 EC88 0468;-61;1584022013967933;1
