30000000000000000001786F,2,-65.5,-65.0,-65.25,1581079229964756,1581079230019492,54736,-0.0038314176245210726,0,0,0,2
300000000000000000017885,347,-56.5,-51.0,-53.75504322766571,1581079085304634,1581079230094499,144789865,-0.008687659782553267,0,347,0,0
3005FB63AC1F3681EC880468,262,-69.5,-52.0,-59.538167938931295,1581079147292557,1581079227644362,80351805,-0.049830435249649634,80,57,87,38
3005FB63AC1F3681EC8805AA,2,-58.0,-57.0,-57.5,1581079225481200,1581079225586313,105113,-0.008695652173913044,2,0,0,0
3005FB63AC1F3681EC880771,4,-56.0,-55.0,-55.5,1581079148007034,1581079225769122,77762088,-0.006370331362040969,0,4,0,0
3005FB63AC1F3681EC881166,48,-62.5,-52.0,-58.0625,1581079147635974,1581079226735668,79099694,-0.04695736084216843,7,15,18,8
3005FB63AC1F3681EC8811B0,65,-67.0,-49.0,-57.215384615384615,1581079147318937,1581079226835595,79516658,-0.0761989822734474,16,13,16,20
3005FB63AC1F3681EC8811B5,35,-64.0,-56.0,-60.1,1581079148646286,1581079226745344,78099058,-0.04020980357269408,14,8,6,7
3005FB63AC1F3681EC8812B7,18,-66.0,-57.0,-60.833333333333336,1581079148620906,1581079226753318,78132412,-0.039322466012074855,0,12,6,0
3005FB63AC1F3681EC8812DB,38,-64.0,-54.5,-58.46052631578947,1581079149549160,1581079227905161,78356001,-0.03861890586743146,2,24,11,1
3005FB63AC1F3681EC881316,28,-62.5,-55.0,-58.625,1581079148155542,1581079226825024,78669482,-0.02951158439589731,0,2,17,9
3005FB63AC1F3681EC881317,55,-65.0,-53.5,-58.80909090909091,1581079147115652,1581079227152554,80036902,-0.053292948653236354,0,21,31,3
3005FB63AC1F3681EC881318,72,-65.5,-53.0,-58.25694444444444,1581079147906414,1581079227454508,79548094,-0.051336683952841994,23,2,14,33
3005FB63AC1F3681EC88131E,24,-62.0,-54.5,-58.583333333333336,1581079148167664,1581079226879453,78711789,-0.029633949724039346,2,4,17,1
3005FB63AC1F3681EC88132C,41,-76.0,-53.5,-58.707317073170735,1581079147554578,1581079226717461,79162883,-0.06706091093800384,1,12,21,7
3005FB63AC1F3681EC881338,4,-59.0,-53.5,-55.5,1581079202587086,1581079226994796,24407710,-0.04079002314476314,4,0,0,0
3005FB63AC1F3681EC88134B,12,-62.0,-54.0,-57.083333333333336,1581079148369265,1581079226990427,78621162,-0.04492462059395363,11,0,0,1
3005FB63AC1F3681EC881378,31,-66.0,-55.5,-60.25806451612903,1581079147659932,1581079227205428,79545496,-0.040368782343736136,7,9,5,10
3005FB63AC1F3681EC8813AD,20,-63.0,-56.5,-59.65,1581079148022752,1581079226997995,78975243,-0.02964750910951785,10,6,1,3
3005FB63AC1F3681EC8813AE,20,-66.0,-58.5,-62.075,1581079147307692,1581079225598577,78290885,-0.039318099303921814,14,0,2,4
3005FB63AC1F3681EC88141F,15,-61.5,-54.0,-57.63333333333333,1581079149699869,1581079226887463,77187594,-0.037943827569362,2,0,2,11
3005FB63AC1F3681EC88143C,2,-62.0,-59.5,-60.75,1581079225679046,1581079225810171,131125,-0.0205761316872428,0,2,0,0
3005FB63AC1F3681EC881448,37,-71.5,-50.0,-57.25675675675676,1581079148354082,1581079227551582,79197500,-0.06615189253284816,22,7,1,7
3005FB63AC1F3681EC881451,4,-61.0,-58.5,-59.875,1581079203420773,1581079225825173,22404400,-0.01603579488072778,0,4,0,0
3005FB63AC1F3681EC881458,8,-66.5,-58.5,-61.875,1581079148344502,1581079226336992,77992490,-0.04620039040819908,6,0,0,2
3005FB63AC1F3681EC881490,5,-62.0,-57.0,-58.9,1581079148455137,1581079201318876,52863739,-0.03008496629315679,5,0,0,0
3005FB63AC1F3681EC88149C,19,-66.5,-54.0,-58.78947368421053,1581079147885924,1581079225592333,77706409,-0.05562121599645145,15,4,0,0
3005FB63AC1F3681EC8814A0,11,-64.5,-58.0,-60.09090909090909,1581079148705335,1581079226737864,78032529,-0.030483270317110265,1,2,8,0
3005FB63AC1F3681EC8814A4,45,-68.0,-55.0,-59.855555555555554,1581079147090998,1581079227100769,80009771,-0.03485041410435217,5,13,25,2
3005FB63AC1F3681EC8814A8,21,-59.0,-51.5,-54.833333333333336,1581079148164677,1581079226734178,78569501,-0.035297266926446504,1,6,14,0
3005FB63AC1F3681EC8814B7,5,-59.0,-52.0,-56.0,1581079148875798,1581079225483413,76607615,-0.04374088826398532,1,0,4,0
3005FB63AC1F3681EC8814BC,10,-59.5,-53.5,-56.35,1581079147875615,1581079225601561,77725946,-0.0380717621169919,10,0,0,0
3005FB63AC1F3681EC8814C1,28,-61.5,-53.0,-57.07142857142857,1581079148005880,1581079227162243,79156363,-0.042965316379904556,0,22,6,0
3005FB63AC1F3681EC881501,10,-65.5,-54.5,-59.15,1581079148655641,1581079226705448,78049807,-0.05400059595497697,0,8,2,0
3005FB63AC1F3681EC88155C,25,-64.5,-52.5,-58.28,1581079147888585,1581079226725643,78837058,-0.05255558964214229,2,10,7,6
3005FB63AC1F3681EC8815B9,11,-60.0,-55.5,-57.0,1581079147510014,1581079226433023,78923009,-0.0272302569042486,2,2,7,0
